,Actual,Predicted
11905,354000.0,554278.0191447902
15584,310000.0,319067.2160432078
12574,184000.0,209134.6139847953
14977,385000.0,420265.5200937679
13690,427000.0,538957.3616420114
214,477000.0,503946.7341325842
3471,373000.0,567570.0874553863
19874,333500.0,497154.9988249112
11898,505000.0,577705.7146054702
15532,750500.0,621064.3613486979
5440,693000.0,914384.4978936762
11948,785000.0,715063.252273458
9529,259900.0,265114.98551214766
6577,908800.0,957012.5360588329
9981,835000.0,712916.3601093655
16963,325000.0,503027.5935946759
643,729500.0,558943.1611944577
21092,295000.0,272559.60135845095
6974,275000.0,330989.6912223315
1155,310000.0,280866.134938756
2396,335000.0,352497.8755652951
7157,443500.0,507330.98881674465
20792,699999.0,360933.50139219966
3629,510000.0,291881.5780405542
19872,437000.0,427909.33106587734
18928,415000.0,436085.67482438404
11224,425000.0,222834.39280164056
8952,522000.0,470093.10703550186
9758,416000.0,412657.90512253623
20200,755000.0,590229.885756474
1100,1570000.0,1581308.0245706113
3116,900000.0,1094405.657674795
16926,501000.0,392776.67763752583
14458,185000.0,125750.5062869871
19363,290000.0,585396.5654799305
19132,920000.0,881259.7185140457
20393,300000.0,394274.7414855035
1641,835100.0,767209.9362348681
11074,499990.0,474875.58677471615
12445,592500.0,371617.79350093007
20172,525000.0,669683.5747352643
3957,1020000.0,1217984.7029284192
6287,890000.0,1068426.3067218205
3023,409500.0,450336.71129794884
10199,682000.0,585278.4930449137
16420,352750.0,174229.1073290268
8985,569950.0,493466.48242645245
13828,435000.0,772978.1335096573
5820,653000.0,862828.954506198
16383,415000.0,368474.0523578804
10423,695000.0,725830.193273385
5093,395000.0,462429.2762638796
1499,720000.0,858086.0635700477
13394,235000.0,661385.2110047042
17927,260000.0,336097.31219861656
8218,490000.0,275340.86356945056
9335,440000.0,382417.7541680839
17632,748000.0,815973.5509661501
2923,350000.0,133536.115918017
18721,750000.0,594775.5479726391
20682,922755.0,861223.1403067578
4808,567000.0,715825.0070241606
8652,244900.0,304909.82159047015
19897,545000.0,441598.1105796229
12088,325000.0,484559.4033970898
12108,427000.0,335452.1790838409
7272,1070000.0,1084855.7753079636
13201,419000.0,769687.4594246363
15035,229000.0,277896.1958445534
11035,268500.0,410373.45477421675
2140,1700000.0,1461480.831956367
16929,725000.0,728314.8836386874
5773,810000.0,1227051.0711164577
6107,555000.0,527972.9217496719
13840,320000.0,326449.743124594
20873,375000.0,417043.5628527086
15866,495000.0,506360.31197604816
15157,279950.0,464963.4659462264
5775,730000.0,534335.9915480455
6753,385000.0,295635.56588864233
6793,800000.0,788447.2819626285
2834,675500.0,532204.1681860434
1872,345000.0,489056.160807875
9268,490000.0,240487.1205701856
15049,1540000.0,1621983.1647841176
8701,249950.0,249447.40507595986
2955,329500.0,303047.78230466135
32,687500.0,602046.6872025812
12006,350000.0,346327.0515862629
20696,554000.0,506483.1862287866
11756,435000.0,409057.8932918841
16609,275000.0,346940.93458195403
13917,589000.0,470250.0170008894
3782,411000.0,666140.7193996357
58,951000.0,972346.6330430331
12761,475000.0,391912.2284542024
11789,218000.0,128658.42784167733
14525,105000.0,58866.90351138264
9948,374950.0,806676.0120763853
3719,250000.0,162023.88322422095
11863,498688.0,513483.9263157509
45,488000.0,695774.3987076422
3184,249000.0,426641.28948109783
12611,456200.0,452061.2387009561
12117,585000.0,594948.306986656
18603,863000.0,936049.8175967829
11330,619500.0,804819.2372650653
13135,555000.0,659812.9185932614
18690,470000.0,521660.7743512159
10725,406500.0,489737.57446708623
292,360000.0,633687.4599281475
9606,608000.0,451420.616610297
12310,385000.0,552775.2626581369
6756,277000.0,446477.2634163406
4297,219000.0,258274.00857146643
8120,450000.0,547909.5388962524
2600,733000.0,703390.1321037039
14706,405000.0,513177.69278373756
10062,430000.0,707432.564109603
4632,403000.0,361172.2536104694
11413,1300000.0,1145872.462388603
2185,700000.0,796529.8760740608
5981,465000.0,438008.53812987916
14456,1120000.0,1303468.9670813251
10770,92000.0,63273.79382661823
4036,825050.0,1047406.87272551
8119,285000.0,325719.75760484673
17264,255000.0,319089.5811392041
881,200000.0,463795.45647365414
1076,310000.0,510412.7704809047
17643,700000.0,498259.13895621616
11967,325000.0,386884.681635757
19537,590000.0,763079.6929950686
19850,622950.0,672188.5126019623
1965,375000.0,327030.1440641144
6570,301000.0,404103.6332719615
12394,204000.0,144295.4271163959
10705,300000.0,329474.3466904182
7423,935100.0,738222.2024485944
2728,570000.0,819311.269809763
16919,949000.0,1257277.5931396503
7503,549000.0,398974.31169051956
21610,402101.0,113234.56748191454
5297,560000.0,485241.052030256
14177,350000.0,476332.8065103162
20607,805000.0,1105601.1182023194
1425,780000.0,812791.1261211094
14521,345000.0,297612.3350489009
10727,265000.0,300764.7655108655
13738,252000.0,362870.2088419283
1316,595000.0,658710.385672614
727,245000.0,328325.8213332845
5539,260000.0,227985.6822555326
4816,475000.0,455426.2820807677
5431,605500.0,804508.6449226504
16790,372000.0,582078.6005984442
20249,329780.0,396792.2360177161
495,490000.0,373408.7368310122
7022,330000.0,430954.4573479695
15778,435000.0,309368.0664707022
17795,523000.0,427009.0617995942
2670,311000.0,301775.6430661958
5849,254000.0,363227.7317761099
20940,609000.0,1053681.4689369611
7988,230000.0,158922.70250483137
12145,231000.0,220571.39672862925
18497,340000.0,217430.10614992958
6285,1200000.0,1028901.6156678041
8226,380600.0,362491.6377693936
5931,840000.0,1154258.5184061453
5754,720000.0,696924.8315683855
16230,535000.0,652494.3871475561
12018,1500000.0,797342.2313492624
2967,196000.0,145887.2402309496
809,361000.0,445351.3979890896
15233,745000.0,701343.6548946584
16753,277500.0,444330.68545647897
12920,329932.0,331617.0569734173
1018,283000.0,263510.8252896415
14572,195000.0,287302.7153791068
15898,350000.0,442430.73837798275
17546,337000.0,665994.2728668442
16727,279000.0,399114.3642899068
6075,445000.0,441293.9522345597
14754,327000.0,420257.69092749525
20429,745641.0,503140.34152169526
10890,440000.0,260418.25444614515
12020,247000.0,299808.8923393646
4558,160000.0,277388.5976291923
12603,470950.0,621737.4003615594
18354,545000.0,404569.6098862719
13924,870000.0,983785.7069514776
13960,695000.0,746469.7023973418
8781,380000.0,496860.7341307374
13277,384200.0,624407.4059084356
11878,1620000.0,871151.3462414229
6152,390000.0,610451.0903108362
8164,186000.0,296306.33504152484
2190,568000.0,751976.7517676717
11302,345000.0,309002.6903322805
9190,525000.0,380988.63824575394
20869,428000.0,427850.2940088082
4269,199500.0,305288.57235275675
12158,452000.0,644952.3451023353
21413,869950.0,760049.2313333284
14381,262000.0,268595.7218549838
14995,1640000.0,1357656.903068306
2607,561000.0,592334.8761894591
3225,875000.0,814256.1862148419
8457,350000.0,322772.85178028326
18450,310000.0,308863.056841664
348,206600.0,261966.61186754145
15622,723000.0,788100.8252303135
12862,595000.0,874732.2245011479
8019,278100.0,384530.96301394794
10469,1050000.0,786678.9871454956
8987,1100000.0,823130.5262563191
5048,337000.0,334163.82184798457
11551,810000.0,708699.0218924126
18817,452000.0,573367.7197020156
2260,208000.0,223923.7335022539
7473,325000.0,483314.0750959283
15109,397950.0,658847.2999023311
1088,500000.0,848464.265118204
836,430000.0,330217.7151769949
11295,671500.0,553542.9011227088
15633,319500.0,759286.7907760609
15129,937750.0,748130.4031188572
9308,779000.0,754993.4010338029
6209,435000.0,732470.9435936799
9283,305000.0,338820.9255560376
2455,1220000.0,1494883.5122341681
19459,387000.0,336627.24362994917
9978,755000.0,728086.2580641732
3473,275000.0,183673.3752233768
13267,1800000.0,1158006.709123646
18599,725000.0,611240.1020794306
11232,225000.0,347320.80786556937
7544,305000.0,324274.4382184455
3375,356000.0,270101.15790055506
9197,405000.0,252585.8697243547
3020,2530000.0,1942009.963768295
21023,286000.0,183475.4843079131
5587,450000.0,585120.0494309822
2539,525000.0,339821.7486414928
16468,815000.0,945119.9361703126
17095,1480000.0,1239982.467077395
834,249900.0,192863.40539821703
1157,790000.0,1288959.2922758637
1921,740000.0,1663609.2676806282
9341,339950.0,574555.5820229966
14560,330000.0,432589.8189228801
19951,345000.0,566545.9220707836
629,480000.0,840964.9045593776
20260,338800.0,354340.22537481785
4048,227064.0,588592.2397024957
12899,315000.0,217237.04113190714
18397,306000.0,311875.5253800042
14296,575000.0,528407.0536411805
2248,990000.0,967040.1402757997
9997,533000.0,467208.481225051
5934,749400.0,965727.3534919908
17586,840000.0,810871.1862060819
2527,627000.0,514191.6996343145
11559,808250.0,733639.8949885704
4725,424000.0,309846.65453986824
20152,1480000.0,1527715.3967531798
15957,693000.0,786481.335784494
14167,619000.0,502584.78358474746
12925,575000.0,527949.0673921872
4236,710000.0,683893.7062800508
10604,385000.0,319293.47658784315
498,625000.0,635575.3821795117
8578,560000.0,1000419.0668405863
16742,508500.0,416795.4765747655
18400,1070000.0,900134.4793409957
7899,300000.0,189261.13901550323
9171,505000.0,621235.0329157617
871,469950.0,407358.9681038847
11955,850000.0,1064669.4765765416
14351,319500.0,163363.04002137855
2055,349000.0,479736.63857476786
19179,475000.0,477687.2642792836
3815,525000.0,616855.961361805
14766,390000.0,175710.7026582081
14460,346000.0,440812.7756055277
5023,540000.0,620154.7748200996
5188,525000.0,474697.92390654236
12692,470000.0,712749.8376646489
1657,400000.0,404531.6924877949
2359,262000.0,331218.3353727646
10746,287000.0,302050.9147508899
6969,447500.0,239900.7111458024
2091,1030000.0,964030.6320750061
21550,249000.0,175475.73357167933
14063,734000.0,674585.6651731543
5941,440000.0,337731.44027219806
14050,563500.0,844733.7621066673
16570,340000.0,798436.5871397173
5179,478000.0,439111.59230936784
18496,301000.0,286094.4790498903
2906,516250.0,573161.4408494821
9678,432000.0,443483.2455511419
4391,399000.0,704896.1301265284
1944,1720000.0,1432542.9400434056
6409,695000.0,760492.066855601
15698,1120000.0,1225955.6240024595
7311,2500000.0,1133605.0517670093
17952,826000.0,1029212.5623913296
18595,202000.0,187895.5910918126
20153,379000.0,462255.51498827245
15070,430000.0,799736.8831740208
14133,460000.0,288711.8925209027
3144,325000.0,348985.8352078786
6033,500000.0,411965.5295505654
12710,218000.0,528442.7345982334
17075,750000.0,859725.2986995783
8441,245000.0,340014.3793983767
8590,400000.0,331077.9906420633
10832,945000.0,912692.1218490778
3514,1250000.0,1308238.164013152
6853,772500.0,569752.006818519
20864,1280000.0,976423.7700516023
1559,720000.0,622339.4403249426
65,317625.0,773370.7195804473
10438,690000.0,635754.2328499416
8375,1250000.0,995488.963117105
12282,481015.0,445580.1771674743
3895,418000.0,466369.9638192868
14113,219950.0,285538.9389223866
1273,590000.0,631192.4985509282
17396,780000.0,973030.526368387
19089,299500.0,401226.1394088054
8506,270000.0,281549.1005516071
3102,975000.0,1038337.9934710581
693,410000.0,255665.42100400385
1780,712000.0,542436.1531699728
830,595000.0,764582.1090531247
21095,277950.0,272821.8512381632
8949,188000.0,283295.97118293215
13735,1020000.0,615744.0155331232
3354,900000.0,593836.7204508334
3882,265000.0,276297.17493133433
18710,280000.0,388416.1873813374
14927,245000.0,434322.715831141
3526,1580000.0,1036385.8808085071
11186,341000.0,412346.4051317414
7194,875000.0,645665.1688902583
15987,436000.0,657019.2842410468
3089,495000.0,326912.21766056307
10733,612500.0,342602.0107737826
19077,350000.0,300161.4597061239
13583,315000.0,321294.6486033937
1805,240000.0,536035.439871843
2269,235000.0,312995.3107114304
20748,395000.0,551710.307047667
6183,471000.0,467522.3399342615
17490,275000.0,308271.1900244504
3512,749950.0,832849.1269286294
18237,591000.0,621365.6593805561
21471,525000.0,752569.5991533212
4643,652500.0,562168.4739688896
1707,365000.0,391080.82172877435
19524,147000.0,341512.9238598682
1717,360000.0,347227.7219533529
4388,501000.0,520563.8214690527
5142,565000.0,660612.6009432711
9244,931088.0,982820.6479232339
3543,335000.0,483907.61970719974
17916,675000.0,717685.4376705112
16977,421000.0,274714.00567451306
7717,515000.0,526507.0087446505
8843,355000.0,379746.7524270015
18799,361000.0,425090.1555109825
20143,1010000.0,894640.2965931883
3681,275000.0,308245.79313870706
15963,180000.0,235320.97248237953
13870,624500.0,637286.7065068102
19301,234000.0,269731.6321375491
12407,352000.0,368026.3101369366
431,988000.0,1254987.20371324
21101,277140.0,284289.9314015182
1437,535000.0,557439.7124875598
13152,575000.0,507410.3343004091
13612,459000.0,532066.8064260734
20022,459000.0,324371.42318195663
21435,494995.0,504534.5826121662
3336,835000.0,652778.562188467
16317,545000.0,506071.32033869997
19643,650000.0,852442.9658461958
2077,417000.0,506978.5183144808
1909,325000.0,530229.746034612
2634,590000.0,872695.7698983774
5554,735000.0,753141.3412345033
4664,405000.0,240261.25015418604
5047,764000.0,732195.4140550867
14910,329500.0,287252.43014273606
7817,160000.0,368501.984120626
21318,641000.0,758170.8256944083
7562,563000.0,567407.6864976101
12026,536650.0,551366.6013705023
15535,1050000.0,988364.5994740622
16502,305000.0,414979.64189166017
3376,625000.0,382767.24203320965
12590,677915.0,557799.0582482368
12834,165000.0,221688.08500339463
19110,715000.0,692436.3568184972
16826,425000.0,275534.43561613
21209,385000.0,334746.27612724993
1036,395000.0,430390.2945539756
17234,1090000.0,978934.4437872386
15412,305000.0,450517.2102725068
5494,736000.0,715832.049243371
9462,310000.0,286322.16660673916
17319,190000.0,198538.0751079833
19555,334000.0,691889.0030487804
21137,346100.0,169506.5609005941
20264,649000.0,702781.6417505164
5828,455000.0,697777.8966112239
14094,789800.0,896504.08313506
748,517500.0,569659.391381599
14372,326000.0,212754.96798551083
3448,425000.0,318311.12525577005
16647,305000.0,374282.7484239787
1029,543115.0,517347.06409598887
7878,205000.0,117338.61039318983
6786,399950.0,399596.53161389567
9563,650000.0,40403.91275278386
3951,550000.0,878859.0441720309
15453,575000.0,480543.34763144515
13322,739888.0,825909.4852149012
5895,434975.0,356420.1265296191
16588,1300000.0,1225886.087668714
3220,234000.0,365815.1600138312
7474,460000.0,306986.60731357615
1619,245000.0,170099.55148397945
11418,474000.0,514866.0819858005
992,645000.0,857398.1778249554
14726,378510.0,292771.2230988266
2414,165000.0,272142.83820257895
2571,275000.0,435575.1856885599
5338,303500.0,466866.05780747905
1002,258000.0,315104.61371710803
12939,275000.0,626246.123610843
18480,358000.0,276560.0195262274
13255,840000.0,819525.6076896358
2310,380000.0,297591.6916532358
8304,256500.0,226940.66524975188
7104,470000.0,369803.980697223
8968,525000.0,519654.574494035
1227,211000.0,356870.67441507615
2272,183000.0,182884.5811155727
16728,569000.0,517518.6403977312
9685,430000.0,631311.5909777181
18666,690000.0,741217.3476742236
1090,837700.0,873795.7717841305
2349,588000.0,662642.8740568757
3236,374950.0,348246.5162459621
413,577500.0,638733.3625200577
14513,2400000.0,1326939.801161239
1187,545000.0,777142.481604577
2183,150000.0,358706.34698581975
8917,460000.0,560620.2643601969
8820,213500.0,294884.6656621443
9135,570000.0,657347.5767777935
1978,815000.0,991641.4164928822
11846,289000.0,498920.87325570453
16717,386000.0,646958.4789301045
2787,638500.0,443847.2139857039
5114,832600.0,470545.9071965264
2797,711000.0,358937.93140119035
15104,380000.0,401468.45538192615
7921,635000.0,681940.9791044332
7786,305000.0,413495.7839644989
15563,750000.0,690331.6108823558
930,300000.0,227600.9031433193
19689,375000.0,471351.35437616985
1513,190000.0,142733.33380910568
18426,1060000.0,656650.4635992311
1846,805000.0,435225.384909573
13620,780000.0,865091.5769459745
8112,299950.0,285316.02520307153
20440,335000.0,313275.3603648655
11053,354000.0,677188.5609712815
15542,259000.0,305262.8054401316
4152,378950.0,416410.43674349133
9963,319900.0,192753.0188480625
2777,325900.0,560976.8675864693
2959,378000.0,204441.38390871044
9626,201000.0,214325.98840730544
16613,400000.0,537222.8501916286
5284,210000.0,-49750.657939999364
6712,235000.0,327011.16322498396
7834,575000.0,890700.2922454784
19902,615000.0,652717.0036506588
13989,410000.0,207792.8805581592
21185,298000.0,325502.7166872388
1785,285000.0,412965.44105462823
17771,187000.0,388364.4619164262
17599,220000.0,170285.40128310304
15091,502000.0,674304.606232061
2656,350000.0,684661.3849585243
13511,355000.0,660550.5446925359
18914,1400000.0,1678250.6486707553
17116,310000.0,424692.41976576485
8130,344950.0,365332.9579375861
4390,527550.0,-98843.78958575986
5745,225000.0,281807.73170137685
863,910000.0,815320.7356716935
17768,345000.0,338788.3465937115
4773,357186.0,294999.8107733987
6569,580000.0,405041.1917616902
8523,475000.0,644970.8210141659
9033,770000.0,689252.6552011091
1267,340000.0,369862.09078331664
14173,286000.0,334197.00351495575
9492,380000.0,353463.6471369248
14953,1500000.0,1273427.1022733664
10528,470000.0,663005.5351316417
7815,745000.0,714994.166298802
9077,700000.0,554090.8523841891
2337,358000.0,296827.98707340006
21188,646800.0,524751.2134049889
7288,620000.0,288084.43462939
18691,330000.0,347651.9665520247
18669,495000.0,495768.0433913274
15501,1080000.0,765251.210541321
18188,1000000.0,643398.4963546256
19194,1000000.0,860325.5095950458
12709,425000.0,321260.56596261915
13973,425000.0,414640.9002756728
196,423000.0,588560.8243469093
7670,694000.0,520594.04064349644
13974,870000.0,866196.4913588949
21358,519995.0,538950.9891098263
2625,465000.0,278033.86443605646
14922,393000.0,353614.620622132
11380,275000.0,368543.4055804098
20446,405000.0,370489.77778743394
17144,465000.0,389651.68484347593
6084,270000.0,128753.58331501298
2739,613000.0,508628.74577462673
7418,339950.0,476042.23653232027
11355,790000.0,710524.0359309586
12836,305000.0,133793.07186761778
17957,455000.0,731947.8667831514
8833,249000.0,329187.8285572417
15556,439950.0,486437.6213294016
14290,469950.0,552821.0255901674
12901,770000.0,860136.5953891072
2841,576000.0,471791.2834901009
15366,195000.0,272992.1585483737
13008,270000.0,227550.26044383366
18675,1150000.0,1106194.2992844665
5988,524950.0,542980.8389674751
11070,527000.0,443719.960774729
17763,530000.0,616630.0495793633
12989,300000.0,560733.9704584889
13389,594950.0,758020.9266289873
3076,1130000.0,951999.3198443316
18191,225000.0,356390.7789557688
7347,323000.0,412125.37584361434
12113,279900.0,276573.08191921096
16990,296500.0,366965.1858236911
4139,339999.0,293376.19828428235
8122,544800.0,755178.6791181695
17657,820000.0,1654197.2688436452
17120,342000.0,501596.2797966078
9263,315000.0,243401.49491332285
17129,385000.0,614717.1271915883
14380,519000.0,576213.2911831485
6698,185000.0,171460.39747319464
15827,655000.0,784188.4025297463
15294,400000.0,400618.6840949701
3992,525000.0,527609.923097943
4183,341000.0,515953.0629748916
8619,355000.0,21843.45645186305
2585,347500.0,598749.2899338193
17793,424000.0,493161.0373657504
1951,347000.0,251764.73783006612
18965,295000.0,330367.09173578396
7009,177000.0,224243.01640642062
7749,472000.0,775718.7452542018
18132,462000.0,485688.6421013996
2576,212000.0,243999.72849706188
17248,650000.0,534107.6031425139
7628,645000.0,717869.1123826178
16450,515000.0,528739.0774009377
7482,679000.0,602554.4408125179
13706,600000.0,485460.1547021279
2029,325000.0,216872.18973783217
12196,486000.0,492102.545941486
12532,539000.0,514741.0419272259
2448,913000.0,1113840.2260736227
1647,450000.0,526354.7762408564
7158,390000.0,351115.7747908039
7056,307550.0,454428.89771834575
15363,319000.0,326687.5476809582
15058,159000.0,349427.6082058316
15099,194000.0,214281.89923786093
3230,511718.0,500299.8560271552
9649,405000.0,364382.1075902041
5283,410000.0,284575.879531689
20363,570000.0,768221.4362208042
12337,749950.0,716705.544715697
6868,1560000.0,718768.7526312461
13876,306000.0,568483.8046798622
3675,620000.0,548795.8867140636
20870,409000.0,318345.2115881406
20768,369000.0,566326.68216033
16827,580000.0,600893.2759326044
17104,375900.0,549487.2925335253
16593,875000.0,888927.7807205776
7007,225000.0,298785.3344552154
10991,349000.0,336778.20857112575
19007,475000.0,737621.9659520127
6237,300000.0,179531.30925670918
593,296000.0,279606.8758355649
11890,365000.0,69283.27435316611
13920,235500.0,300896.73885808885
7092,485000.0,491746.9951769132
9712,265000.0,282550.32093023974
16144,610000.0,634616.8145068912
17701,356000.0,233120.4860539995
17881,440000.0,300636.0432681143
9119,300000.0,431130.96962143574
6333,400000.0,406590.81738334335
15715,751000.0,956582.2203362547
6220,535000.0,484663.51445604395
7919,585000.0,549692.1149158925
2515,179900.0,173635.99222360738
9823,230000.0,327799.74370305985
16632,851000.0,1027416.0842886968
19817,395825.0,408452.5857600877
11068,870000.0,853246.9659151472
18152,845000.0,947840.5362770567
12491,377500.0,552128.1997494558
10718,260000.0,307839.6133921901
948,369950.0,422847.34844967816
10054,620000.0,496976.067580007
3137,752500.0,859563.2044742918
12544,567500.0,452650.81107752584
570,338900.0,292859.8947028676
17480,284000.0,377515.9295822093
10948,170000.0,124109.23209931143
5116,542000.0,448244.09583129734
14131,300000.0,424470.5975064002
11690,412000.0,388896.5696432926
15884,300499.0,519385.5933392793
8623,325000.0,-120131.14575697202
19433,1450000.0,1201817.7386896703
9835,575000.0,576903.421359295
2545,465000.0,262990.3799236007
5824,386000.0,675174.7025159411
8252,433000.0,406577.65459057223
342,425000.0,670881.881109776
17619,451000.0,490334.676682258
5464,347000.0,310146.99557448924
10450,402500.0,261414.6996613657
9877,371000.0,387120.78112765495
7457,520500.0,524320.2969130557
1023,349500.0,289294.4630104732
4092,458000.0,418845.19560746197
1461,459000.0,375434.69764029887
8501,911100.0,993064.5299728196
2709,545000.0,344980.12207263894
282,2050000.0,1303570.418535252
9214,470000.0,557597.0023251222
10176,600000.0,940409.5663717184
13368,520000.0,399742.3148412965
19164,244000.0,354368.2258008253
12643,269900.0,425183.0046500033
16032,374990.0,423527.7406956507
6474,653000.0,644796.0137673011
8907,259950.0,262683.65901813004
4793,616000.0,752385.2949649766
2222,453000.0,705254.0213455623
12614,740000.0,802523.5404544044
5897,360000.0,541911.5612858245
8360,354000.0,248583.41736010183
8470,649950.0,724390.8119656192
11004,360000.0,631612.2074281182
843,330000.0,584925.4239360048
10568,290500.0,257633.74716862664
3806,240000.0,142991.77056887746
20865,999950.0,785411.27074531
12789,282500.0,181698.28560157772
5710,336000.0,554749.0533075742
10876,238950.0,347612.5868675327
10899,201000.0,284886.25514529645
978,216000.0,308599.61126329564
10809,218500.0,248154.05878802575
19346,160000.0,220753.6676681284
9262,657000.0,802472.1888392149
15964,490000.0,779129.7587120458
11008,190000.0,152905.50115136243
20241,790000.0,686271.6239543855
11704,490000.0,655374.9068369586
16256,400000.0,485074.870718034
10694,704000.0,423798.3420655057
4663,409000.0,573737.9999533622
9975,234000.0,340407.7701697536
20101,550000.0,580855.0067139752
312,2380000.0,1419114.6023720643
6983,744000.0,662417.5220541684
10278,1300000.0,1216676.6473939922
8398,579000.0,438455.5419817781
3590,630000.0,544868.4159192732
719,267000.0,214901.38755618967
10870,735000.0,741434.999404137
20760,765000.0,1038008.697237853
13926,240000.0,343629.66709798854
8191,2450000.0,1507349.0698359804
3984,155000.0,224582.22779689636
5187,329000.0,391970.59142981656
17659,370000.0,343273.5459791599
5856,200000.0,15902.006064637564
19111,240000.0,280220.7804886466
13567,289950.0,367825.9042923385
17915,227000.0,497757.98830127437
13811,384000.0,306188.5572531102
10543,269000.0,459558.78005349264
14863,240000.0,356851.81780356076
7977,630000.0,684378.1051604571
17974,200000.0,450457.45140582137
11744,400000.0,323437.08471117076
19593,257000.0,338805.4368623728
16214,275000.0,378242.1296066968
8793,499950.0,422689.3310233643
436,722500.0,1226232.8658380583
12631,495200.0,575410.2456585942
6192,346000.0,454954.5008065533
12612,225000.0,273153.84662743844
16423,558000.0,771846.3987824246
9426,255000.0,529657.1796965227
8201,300000.0,339481.39355627727
6292,277000.0,384079.27799065784
6863,461000.0,301920.5448356662
4166,628000.0,612327.6009566868
15065,285000.0,359053.75091296993
7449,343000.0,485281.85007802956
2154,245990.0,329992.5896397084
8660,318000.0,512676.59829227626
2391,592000.0,580048.1515950998
16518,376000.0,300408.8999937838
2212,550000.0,470250.66285694856
8624,299990.0,521668.74336515274
20108,939000.0,749608.45568028
19711,645000.0,509025.962970105
13172,490000.0,458627.1495676171
20126,923990.0,823185.8815184403
4008,770000.0,687274.6758984085
1587,453500.0,510203.465575397
13395,230000.0,221010.25182603858
879,185000.0,251463.97404672205
17159,505000.0,623882.2300404692
15100,410000.0,296673.41694155894
554,396000.0,338569.96587599255
4904,240000.0,337520.8388010282
13453,804100.0,878380.015957078
13879,330000.0,235754.50840207096
20655,859950.0,738276.5799404932
1237,438000.0,418935.54588999785
17547,419950.0,370980.6626635203
13758,1710000.0,1222023.7597955903
3833,524000.0,419044.063955565
10627,892500.0,767116.0215373682
17294,515500.0,603378.0121564716
19278,458000.0,483151.996588232
19583,820000.0,987896.1804245133
675,497000.0,415863.4520601146
13805,228000.0,448239.46758397017
18772,180000.0,193586.45763085317
10018,300000.0,184996.7175217811
15873,840000.0,541646.1448568944
2808,330000.0,303560.58062664885
8509,555000.0,623285.3328074273
10489,938000.0,1056215.0171284303
10459,855000.0,864360.7588252071
13125,256900.0,351743.9937623013
16203,439950.0,473296.02101910766
4683,610000.0,416888.9175734604
2226,670000.0,707163.2224229611
7653,830000.0,1058057.6339915553
18718,946000.0,822151.5151523855
12377,107000.0,90693.63822470326
7138,500000.0,570255.7981376965
6427,725000.0,1109628.0307740653
329,790000.0,735363.3058721852
1694,326000.0,355193.67468801327
2157,550000.0,579000.4657403128
16986,650000.0,464828.12461555935
18137,449500.0,495689.39516766276
19577,269950.0,392836.83274762426
2084,1250000.0,916622.4734709011
18803,445000.0,444314.20711220615
9490,328000.0,365922.9754231889
5532,602000.0,491091.95471279975
11464,279900.0,288570.7013489902
12669,335000.0,208017.08624186274
5768,638250.0,698672.5088600274
18030,412000.0,338412.1290781684
9081,679000.0,597365.739320728
15014,426000.0,408846.3281859048
16001,500000.0,351428.2052438231
9452,900000.0,804896.5690561151
10094,350000.0,492428.2184624346
6905,465000.0,929266.8997479556
17047,247500.0,375673.6331262179
10243,225000.0,338876.86138115264
16241,646000.0,455565.1366518382
5461,475000.0,726093.5160036823
618,175000.0,246146.89026464708
8297,620000.0,724037.3544926485
19707,885000.0,717771.8647557106
6203,560000.0,1083649.7082048971
3416,368000.0,557027.5949744591
8672,450000.0,380747.40543052554
14538,996000.0,1082030.8323664302
8850,565000.0,704037.8152625132
18330,494000.0,583253.3500291957
5469,450000.0,421360.02379034646
5957,731000.0,758973.9743902395
13419,1550000.0,878538.6320027523
6275,485000.0,746461.2494974798
8865,270000.0,594239.389142083
12138,525000.0,426805.63101012073
1817,1320000.0,1258649.4705847409
10087,200000.0,228694.1093185488
437,843000.0,966965.143135923
17783,399000.0,249776.76299226657
15248,192500.0,197768.5973205408
17524,445000.0,231460.70650868956
12273,432000.0,364685.8496992551
1651,255000.0,441400.85312237404
19001,940000.0,568571.8513764748
11046,580000.0,500560.93800354376
789,408200.0,372896.67467316985
14526,1030000.0,1071603.7206096807
201,297000.0,502506.85802413616
8463,330000.0,391353.8637628695
14649,295000.0,180003.4065420255
5136,690700.0,691749.5793632353
7322,469950.0,422138.60894954205
18921,565000.0,387827.85933274776
4984,570000.0,570043.7792038387
20702,333700.0,395950.26438708697
15426,361500.0,395654.1295931814
11570,510000.0,277526.00146298576
11011,850000.0,937377.871322575
12979,485000.0,974744.9135397775
13216,579000.0,612260.801738577
13081,475580.0,421456.76846509427
4168,359950.0,475556.9565042006
6226,289950.0,424285.7715283735
13875,620000.0,547426.5033859396
64,425000.0,349324.7292522928
583,439000.0,428796.7108929483
12063,440000.0,379470.9554568371
18661,725000.0,699874.5765279308
15243,480000.0,869499.451007992
19790,1050000.0,1019198.759627644
20207,454950.0,479593.0125028007
19272,1800000.0,1319354.9015587075
12069,404500.0,468261.3659397112
13281,365500.0,394461.27022287063
3861,2200000.0,1230495.5328018218
19482,185000.0,255943.2080123378
18838,540000.0,575472.881523015
14164,368000.0,496371.94564186037
6248,334000.0,524867.9787878497
2332,315000.0,514829.95601063874
1427,470000.0,489088.7851658184
14641,335000.0,296087.6784617407
11839,320000.0,518469.23970831465
